"DeclarableId","ULOC","CC","COCO","PC","LLOC"
"com.airbnb.lottie.animation.keyframe.ColorKeyframeAnimation://getIntValue$[43:9,45:2]",3,1,0,0,0
"com.airbnb.lottie.animation.keyframe.PathKeyframe://PathKeyframe.constructor$[17:9,22:2]",6,1,0,2,0
"com.airbnb.lottie.animation.keyframe.PathKeyframe://createPath$[24:9,32:2]",7,6,3,0,0
"com.airbnb.lottie.animation.keyframe.PathKeyframe://getPath$[37:12,39:2]",3,1,0,0,0
"com.airbnb.lottie.parser.IntegerParser://IntegerParser.constructor$[10:10,11:2]",2,1,0,0,0
"com.airbnb.lottie.parser.IntegerParser://parse$[13:19,15:2]",3,1,0,2,0
"com.airbnb.lottie.animation.content.GreedyContent://absorbContent$[18:2,18:52]",1,1,0,1,0
"com.airbnb.lottie.parser.AnimatableTextPropertiesParser://AnimatableTextPropertiesParser.constructor$[21:10,22:2]",2,1,0,0,0
"com.airbnb.lottie.parser.AnimatableTextPropertiesParser://parse$[24:16,45:2]",18,4,3,2,0
"com.airbnb.lottie.parser.AnimatableTextPropertiesParser://parseAnimatableTextProperties$[47:17,77:2]",24,6,2,2,0
"com.airbnb.lottie.animation.content.FillContent://FillContent.constructor$[49:9,77:2]",26,5,4,3,0
"com.airbnb.lottie.animation.content.FillContent://onValueChanged$[79:19,81:2]",3,1,0,0,0
"com.airbnb.lottie.animation.content.FillContent://setContents$[83:19,90:2]",8,3,3,2,0
"com.airbnb.lottie.animation.content.FillContent://getName$[92:19,94:2]",3,1,0,0,0
"com.airbnb.lottie.animation.content.FillContent://draw$[96:19,131:2]",31,8,8,3,0
"com.airbnb.lottie.animation.content.FillContent://getBounds$[133:19,146:2]",13,2,1,3,0
"com.airbnb.lottie.animation.content.FillContent://resolveKeyPath$[148:19,151:2]",4,1,0,4,0
"com.airbnb.lottie.animation.content.FillContent://addValueCallback$[155:13,193:2]",38,20,22,2,0
"com.airbnb.lottie.parser.DocumentDataParser://DocumentDataParser.constructor$[30:10,31:2]",2,1,0,0,0
"com.airbnb.lottie.parser.DocumentDataParser://parse$[34:9,109:2]",51,15,2,2,0
"com.airbnb.lottie.parser.CircleShapeParser://CircleShapeParser.constructor$[23:10,24:2]",2,1,0,0,0
"com.airbnb.lottie.parser.CircleShapeParser://parse$[26:9,59:2]",25,7,2,3,0
"com.airbnb.lottie.LottieAnimationView://LottieAnimationView.constructor$[116:9,119:2]",4,1,0,1,0
"com.airbnb.lottie.LottieAnimationView://LottieAnimationView.constructor$[121:9,124:2]",4,1,0,2,0
"com.airbnb.lottie.LottieAnimationView://LottieAnimationView.constructor$[126:9,129:2]",4,1,0,3,0
"com.airbnb.lottie.LottieAnimationView://init$[131:10,226:2]",81,20,23,2,0
"com.airbnb.lottie.LottieAnimationView://setImageResource$[228:19,231:2]",4,1,0,1,0
"com.airbnb.lottie.LottieAnimationView://setImageDrawable$[233:19,236:2]",4,1,0,1,0
"com.airbnb.lottie.LottieAnimationView://setImageBitmap$[238:19,241:2]",4,1,0,1,0
"com.airbnb.lottie.LottieAnimationView://unscheduleDrawable$[243:19,250:2]",8,7,4,1,0
"com.airbnb.lottie.LottieAnimationView://invalidate$[252:19,263:2]",7,3,2,0,0
"com.airbnb.lottie.LottieAnimationView://invalidateDrawable$[265:19,274:2]",7,3,2,1,0
"com.airbnb.lottie.LottieAnimationView://onSaveInstanceState$[276:22,287:2]",12,1,0,0,0
"com.airbnb.lottie.LottieAnimationView://onRestoreInstanceState$[289:22,320:2]",31,12,11,1,0
"com.airbnb.lottie.LottieAnimationView://onAttachedToWindow$[322:22,327:2]",6,3,2,0,0
"com.airbnb.lottie.LottieAnimationView://setIgnoreDisabledSystemAnimations$[336:9,338:2]",3,1,0,1,0
"com.airbnb.lottie.LottieAnimationView://setUseCompositionFrameRate$[349:9,351:2]",3,1,0,1,0
"com.airbnb.lottie.LottieAnimationView://enableMergePathsForKitKatAndAbove$[360:9,362:2]",3,1,0,1,0
"com.airbnb.lottie.LottieAnimationView://isMergePathsEnabledForKitKatAndAbove$[367:9,369:2]",3,1,0,0,0
"com.airbnb.lottie.LottieAnimationView://setClipToCompositionBounds$[378:9,380:2]",3,1,0,1,0
"com.airbnb.lottie.LottieAnimationView://getClipToCompositionBounds$[387:9,389:2]",3,1,0,0,0
"com.airbnb.lottie.LottieAnimationView://setCacheComposition$[399:9,401:2]",3,1,0,1,0
"com.airbnb.lottie.LottieAnimationView://setOutlineMasksAndMattes$[409:9,411:2]",3,1,0,1,0
"com.airbnb.lottie.LottieAnimationView://setAnimation$[417:9,421:2]",5,1,0,1,0
"com.airbnb.lottie.LottieAnimationView://fromRawRes$[424:10,432:2]",9,5,7,1,2
"com.airbnb.lottie.LottieAnimationView://setAnimation$[434:9,438:2]",5,1,0,1,0
