"DeclarableId","ULOC","CC","COCO","PC","LLOC"
"org.springframework.core.annotation.SynthesizedMergedAnnotationInvocationHandler://getAttributeValue$[249:9,263:1]",8,3,2,1,6
"org.springframework.core.annotation.SynthesizedMergedAnnotationInvocationHandler://cloneArray$[269:9,297:1]",27,9,8,1,0
"org.springframework.core.annotation.SynthesizedMergedAnnotationInvocationHandler://createProxy$[300:31,305:1]",6,1,0,2,0
"org.springframework.core.annotation.SynthesizedMergedAnnotationInvocationHandler://getName$[307:16,310:1]",4,2,1,1,0
"org.springframework.cglib.transform.impl.UndeclaredThrowableTransformer://UndeclaredThrowableTransformer.constructor$[35:11,49:4]",15,4,4,1,0
"org.springframework.cglib.transform.impl.UndeclaredThrowableTransformer://begin_method$[52:11,69:4]",8,3,2,3,0
"org.springframework.core.convert.ConversionFailedException://ConversionFailedException.constructor$[48:8,56:1]",8,1,0,4,0
"org.springframework.core.convert.ConversionFailedException://getSourceType$[63:8,65:1]",3,1,0,0,0
"org.springframework.core.convert.ConversionFailedException://getTargetType$[70:8,72:1]",3,1,0,0,0
"org.springframework.core.convert.ConversionFailedException://getValue$[78:8,80:1]",3,1,0,0,0
"org.springframework.core.io.support.EncodedResource://EncodedResource.constructor$[61:8,63:1]",3,1,0,1,0
"org.springframework.core.io.support.EncodedResource://EncodedResource.constructor$[71:8,73:1]",3,1,0,2,0
"org.springframework.core.io.support.EncodedResource://EncodedResource.constructor$[81:8,83:1]",3,1,0,2,0
"org.springframework.core.io.support.EncodedResource://EncodedResource.constructor$[85:9,91:1]",7,1,0,3,0
"org.springframework.core.io.support.EncodedResource://getResource$[97:14,99:1]",3,1,0,0,0
"org.springframework.core.io.support.EncodedResource://getEncoding$[106:14,108:1]",3,1,0,0,0
"org.springframework.core.io.support.EncodedResource://getCharset$[115:14,117:1]",3,1,0,0,0
"org.springframework.core.io.support.EncodedResource://requiresReader$[126:8,128:1]",3,2,1,0,0
"org.springframework.core.io.support.EncodedResource://getReader$[138:8,148:1]",9,4,3,0,0
"org.springframework.core.io.support.EncodedResource://getInputStream$[158:8,160:1]",3,1,0,0,0
"org.springframework.core.io.support.EncodedResource://equals$[164:8,174:1]",11,5,3,1,0
"org.springframework.core.io.support.EncodedResource://hashCode$[177:8,179:1]",3,1,0,0,0
"org.springframework.core.io.support.EncodedResource://toString$[182:8,184:1]",3,1,0,0,0
"org.springframework.core.codec.ResourceEncoder://ResourceEncoder.constructor$[50:8,52:1]",3,1,0,0,0
"org.springframework.core.codec.ResourceEncoder://ResourceEncoder.constructor$[54:8,58:1]",5,1,0,1,0
"org.springframework.core.codec.ResourceEncoder://canEncode$[62:8,65:1]",4,2,1,2,0
"org.springframework.core.codec.ResourceEncoder://encode$[68:11,76:1]",8,3,2,5,0
"org.springframework.asm.MethodWriter://MethodWriter.constructor$[588:2,627:2]",32,9,10,7,0
"org.springframework.asm.MethodWriter://hasFrames$[629:2,631:2]",3,1,0,0,0
"org.springframework.asm.MethodWriter://hasAsmInstructions$[633:2,635:2]",3,1,0,0,0
"org.springframework.asm.MethodWriter://visitParameter$[642:9,648:2]",7,3,2,2,0
"org.springframework.asm.MethodWriter://visitAnnotationDefault$[651:9,654:2]",4,1,0,0,0
"org.springframework.asm.MethodWriter://visitAnnotation$[657:9,665:2]",9,3,2,2,0
"org.springframework.asm.MethodWriter://visitTypeAnnotation$[668:9,679:2]",12,3,2,4,0
"org.springframework.asm.MethodWriter://visitAnnotableParameterCount$[682:9,688:2]",7,3,2,2,0
"org.springframework.asm.MethodWriter://visitParameterAnnotation$[691:9,712:2]",22,5,6,3,0
"org.springframework.asm.MethodWriter://visitAttribute$[715:9,724:2]",9,3,2,1,0
"org.springframework.asm.MethodWriter://visitCode$[727:9,729:2]",2,1,0,0,0
"org.springframework.asm.MethodWriter://visitFrame$[732:9,859:2]",93,30,46,5,0
"org.springframework.asm.MethodWriter://visitInsn$[862:9,881:2]",18,9,12,1,0
"org.springframework.asm.MethodWriter://visitIntInsn$[884:9,905:2]",19,8,10,2,0
"org.springframework.asm.MethodWriter://visitVarInsn$[908:9,967:2]",47,23,25,2,0
"org.springframework.asm.MethodWriter://visitTypeInsn$[970:9,988:2]",16,6,8,2,0
"org.springframework.asm.MethodWriter://visitFieldInsn$[991:9,1025:2]",29,18,29,4,0
"org.springframework.asm.MethodWriter://visitMethodInsn$[1028:9,1062:2]",28,10,14,5,0
"org.springframework.asm.MethodWriter://visitInvokeDynamicInsn$[1065:9,1091:2]",21,6,8,4,0
"org.springframework.asm.MethodWriter://visitJumpInsn$[1094:9,1197:2]",62,21,32,2,0
"org.springframework.asm.MethodWriter://visitLabel$[1200:9,1274:2]",48,15,23,1,0
"org.springframework.asm.MethodWriter://visitLdcInsn$[1277:9,1308:2]",28,14,17,1,0
"org.springframework.asm.MethodWriter://visitIincInsn$[1311:9,1330:2]",18,10,9,2,0
"org.springframework.asm.MethodWriter://visitTableSwitchInsn$[1333:9,1345:2]",11,2,1,4,0
"org.springframework.asm.MethodWriter://visitLookupSwitchInsn$[1348:9,1360:2]",11,2,1,3,0
"org.springframework.asm.MethodWriter://visitSwitchInsn$[1362:10,1385:2]",20,6,10,2,0
"org.springframework.asm.MethodWriter://visitMultiANewArrayInsn$[1388:9,1403:2]",13,5,5,2,0
"org.springframework.asm.MethodWriter://visitInsnAnnotation$[1406:9,1425:2]",20,3,2,4,0
"org.springframework.asm.MethodWriter://visitTryCatchBlock$[1428:9,1439:2]",11,4,3,4,0
"org.springframework.asm.MethodWriter://visitTryCatchAnnotation$[1442:9,1453:2]",12,3,2,4,0
"org.springframework.asm.MethodWriter://visitLocalVariable$[1456:9,1492:2]",32,8,10,6,0
"org.springframework.asm.MethodWriter://visitLocalVariableAnnotation$[1495:9,1532:2]",28,4,3,7,0
"org.springframework.asm.MethodWriter://visitLineNumber$[1535:9,1542:2]",8,2,1,2,0
"org.springframework.asm.MethodWriter://visitMaxs$[1545:9,1556:2]",12,5,4,2,0
"org.springframework.asm.MethodWriter://computeAllFrames$[1559:10,1658:2]",69,15,29,0,0
"org.springframework.asm.MethodWriter://computeMaxStackAndLocal$[1661:10,1765:2]",72,18,38,0,0
"org.springframework.asm.MethodWriter://visitEnd$[1768:9,1770:2]",2,1,0,0,0
"org.springframework.asm.MethodWriter://addSuccessorToCurrentBasicBlock$[1782:10,1784:2]",3,1,0,2,0
"org.springframework.asm.MethodWriter://endCurrentBasicBlockWithNoSuccessor$[1794:10,1806:2]",13,3,2,0,0
"org.springframework.asm.MethodWriter://visitFrameStart$[1820:2,1829:2]",10,3,2,3,0
"org.springframework.asm.MethodWriter://visitAbstractType$[1837:2,1839:2]",3,1,0,2,0
"org.springframework.asm.MethodWriter://visitFrameEnd$[1846:2,1856:2]",11,3,3,0,0
"org.springframework.asm.MethodWriter://putFrame$[1859:10,1949:2]",74,26,19,0,0
"org.springframework.asm.MethodWriter://putAbstractTypes$[1958:10,1962:2]",5,2,1,2,0
"org.springframework.asm.MethodWriter://putFrameType$[1974:10,1986:2]",13,4,3,1,0
"org.springframework.asm.MethodWriter://canCopyMethodAttributes$[2015:2,2052:2]",27,12,13,6,0
"org.springframework.asm.MethodWriter://setMethodAttributesSource$[2062:2,2068:2]",4,1,0,2,0
"org.springframework.asm.MethodWriter://computeMethodInfoSize$[2076:2,2173:2]",87,20,31,0,0
"org.springframework.asm.MethodWriter://putMethodInfo$[2181:2,2383:2]",193,43,61,1,0
"org.springframework.asm.MethodWriter://collectAttributePrototypes$[2390:8,2393:2]",4,1,0,1,0
"org.springframework.aot.generate.GeneratedMethod://GeneratedMethod.constructor$[50:1,58:1]",9,1,0,3,0
"org.springframework.aot.generate.GeneratedMethod://getName$[65:8,67:1]",3,1,0,0,0
"org.springframework.aot.generate.GeneratedMethod://toMethodReference$[73:8,75:1]",3,1,0,0,0
"org.springframework.aot.generate.GeneratedMethod://getMethodSpec$[83:1,85:1]",3,1,0,0,0
"org.springframework.aot.generate.GeneratedMethod://toString$[88:8,90:1]",3,1,0,0,0
"org.springframework.util.backoff.BackOff://start$[53:1,53:25]",1,1,0,0,0
"org.springframework.core.convert.support.ObjectToArrayConverter://ObjectToArrayConverter.constructor$[42:8,44:1]",3,1,0,1,0
"org.springframework.core.convert.support.ObjectToArrayConverter://getConvertibleTypes$[48:8,50:1]",3,1,0,0,0
"org.springframework.core.convert.support.ObjectToArrayConverter://matches$[53:8,56:1]",4,1,0,2,0
"org.springframework.core.convert.support.ObjectToArrayConverter://convert$[60:8,70:1]",11,2,1,3,0
"org.springframework.core.env.PropertyResolver://containsProperty$[36:1,36:37]",1,1,0,1,0
"org.springframework.core.env.PropertyResolver://getProperty$[47:1,47:31]",1,1,0,1,0
"org.springframework.core.env.PropertyResolver://getProperty$[57:1,57:52]",1,1,0,2,0
"org.springframework.core.env.PropertyResolver://getProperty$[67:1,67:51]",1,1,0,2,0
"org.springframework.core.env.PropertyResolver://getProperty$[77:1,77:67]",1,1,0,3,0
"org.springframework.core.env.PropertyResolver://getRequiredProperty$[84:1,84:68]",1,1,0,1,0
"org.springframework.core.env.PropertyResolver://getRequiredProperty$[91:1,91:88]",1,1,0,2,0
"org.springframework.core.env.PropertyResolver://resolvePlaceholders$[102:1,102:40]",1,1,0,1,0
"org.springframework.core.env.PropertyResolver://resolveRequiredPlaceholders$[112:1,112:80]",1,1,0,1,0
"org.springframework.core.codec.AbstractSingleValueEncoder://AbstractSingleValueEncoder.constructor$[42:8,44:1]",3,1,0,1,0
"org.springframework.core.codec.AbstractSingleValueEncoder://encode$[48:14,55:1]",7,1,0,5,1
"org.springframework.core.codec.AbstractSingleValueEncoder://encode$[66:20,67:89]",2,1,0,5,0
"org.springframework.core.io.support.PropertySourceProcessor://PropertySourceProcessor.constructor$[62:8,66:1]",5,1,0,2,0
"org.springframework.core.io.support.PropertySourceProcessor://processPropertySource$[74:8,101:1]",25,7,12,1,0
"org.springframework.core.io.support.PropertySourceProcessor://addPropertySource$[103:9,137:1]",30,9,16,1,0
"org.springframework.core.io.support.PropertySourceProcessor://instantiateClass$[139:9,148:1]",10,2,1,1,0
"org.springframework.cglib.transform.ClassReaderGenerator://ClassReaderGenerator.constructor$[28:11,30:4]",3,1,0,2,0
"org.springframework.cglib.transform.ClassReaderGenerator://ClassReaderGenerator.constructor$[32:11,36:4]",5,2,1,3,0
"org.springframework.cglib.transform.ClassReaderGenerator://generateClass$[39:8,41:4]",3,1,0,1,0
"org.springframework.core.annotation.MissingMergedAnnotation://MissingMergedAnnotation.constructor$[44:9,45:1]",2,1,0,0,0
"org.springframework.core.annotation.MissingMergedAnnotation://getType$[49:8,51:1]",3,1,0,0,0
"org.springframework.core.annotation.MissingMergedAnnotation://isPresent$[54:8,56:1]",3,1,0,0,0
"org.springframework.core.annotation.MissingMergedAnnotation://getSource$[60:8,62:1]",3,1,0,0,0
"org.springframework.core.annotation.MissingMergedAnnotation://getMetaSource$[66:8,68:1]",3,1,0,0,0
"org.springframework.core.annotation.MissingMergedAnnotation://getRoot$[71:8,73:1]",3,1,0,0,0
"org.springframework.core.annotation.MissingMergedAnnotation://getMetaTypes$[76:8,78:1]",3,1,0,0,0
"org.springframework.core.annotation.MissingMergedAnnotation://getDistance$[81:8,83:1]",3,1,0,0,0
"org.springframework.core.annotation.MissingMergedAnnotation://getAggregateIndex$[86:8,88:1]",3,1,0,0,0
"org.springframework.core.annotation.MissingMergedAnnotation://hasNonDefaultValue$[91:8,94:1]",4,1,0,1,0
"org.springframework.core.annotation.MissingMergedAnnotation://hasDefaultValue$[97:8,100:1]",4,1,0,1,0
"org.springframework.core.annotation.MissingMergedAnnotation://getValue$[103:12,105:1]",3,1,0,2,0
"org.springframework.core.annotation.MissingMergedAnnotation://getDefaultValue$[108:12,110:1]",3,1,0,2,0
"org.springframework.core.annotation.MissingMergedAnnotation://filterAttributes$[113:8,115:1]",3,1,0,1,0
"org.springframework.core.annotation.MissingMergedAnnotation://withNonMergedAttributes$[118:8,120:1]",3,1,0,0,0
"org.springframework.core.annotation.MissingMergedAnnotation://asAnnotationAttributes$[123:8,125:1]",3,1,0,1,0
"org.springframework.core.annotation.MissingMergedAnnotation://asMap$[128:8,130:1]",3,1,0,1,0
"org.springframework.core.annotation.MissingMergedAnnotation://asMap$[133:40,135:1]",3,1,0,2,0
"org.springframework.core.annotation.MissingMergedAnnotation://toString$[138:8,140:1]",3,1,0,0,0
"org.springframework.core.annotation.MissingMergedAnnotation://getAnnotation$[143:31,148:1]",5,1,0,2,0
"org.springframework.core.annotation.MissingMergedAnnotation://getAnnotationArray$[151:31,156:1]",5,1,0,2,0
"org.springframework.core.annotation.MissingMergedAnnotation://getAttributeValue$[159:15,162:1]",4,1,0,2,0
"org.springframework.core.annotation.MissingMergedAnnotation://createSynthesizedAnnotation$[165:11,167:1]",3,1,0,0,0
"org.springframework.core.annotation.MissingMergedAnnotation://getInstance$[171:31,173:1]",3,1,0,0,0
"org.springframework.core.task.AsyncTaskExecutor://execute$[75:1,75:47]",1,1,0,2,0
"org.springframework.core.task.AsyncTaskExecutor://submit$[85:1,85:32]",1,1,0,1,0
"org.springframework.core.task.AsyncTaskExecutor://submit$[95:1,95:39]",1,1,0,1,0
"org.springframework.core.task.AsyncTaskExecutor://submitCompletable$[105:1,107:1]",3,1,0,1,0
"org.springframework.core.task.AsyncTaskExecutor://submitCompletable$[118:1,120:1]",3,1,0,1,0
"org.springframework.core.convert.support.IdToEntityConverter://IdToEntityConverter.constructor$[48:8,50:1]",3,1,0,1,0
"org.springframework.core.convert.support.IdToEntityConverter://getConvertibleTypes$[54:8,56:1]",3,1,0,0,0
"org.springframework.core.convert.support.IdToEntityConverter://matches$[59:8,63:1]",5,1,0,2,0
"org.springframework.core.convert.support.IdToEntityConverter://convert$[67:8,76:1]",10,2,1,3,0
"org.springframework.core.convert.support.IdToEntityConverter://getFinder$[79:9,101:1]",19,9,6,1,0
"org.springframework.core.convert.support.IdToEntityConverter://getEntityName$[103:9,112:1]",9,3,2,1,0
"org.springframework.core.convert.support.ObjectToObjectConverter://getConvertibleTypes$[81:8,83:1]",3,1,0,0,0
"org.springframework.core.convert.support.ObjectToObjectConverter://matches$[86:8,89:1]",4,2,1,2,0
"org.springframework.core.convert.support.ObjectToObjectConverter://convert$[93:8,129:1]",31,8,8,3,0
"org.springframework.core.convert.support.ObjectToObjectConverter://hasConversionMethodOrConstructor$[132:8,134:1]",3,1,0,2,0
"org.springframework.core.convert.support.ObjectToObjectConverter://getValidatedExecutable$[137:16,156:1]",18,5,7,2,0
"org.springframework.core.convert.support.ObjectToObjectConverter://isApplicable$[158:16,170:1]",11,5,5,2,0
"org.springframework.core.convert.support.ObjectToObjectConverter://determineToMethod$[173:16,182:1]",8,6,4,2,0
"org.springframework.core.convert.support.ObjectToObjectConverter://determineFactoryMethod$[185:16,200:1]",13,6,6,2,0
"org.springframework.core.convert.support.ObjectToObjectConverter://areRelatedTypes$[208:16,210:1]",3,2,1,2,0
"org.springframework.core.convert.support.ObjectToObjectConverter://determineFactoryConstructor$[213:16,215:1]",3,1,0,2,0
"org.springframework.core.CoroutinesUtils://deferredToMono$[56:19,59:1]",4,1,0,1,1
"org.springframework.core.CoroutinesUtils://monoToDeferred$[64:19,68:1]",5,1,0,1,1
"org.springframework.core.CoroutinesUtils://invokeSuspendingFunction$[79:15,82:1]",4,1,0,3,0
"org.springframework.core.CoroutinesUtils://invokeSuspendingFunction$[95:15,121:1]",23,8,8,4,5
"org.springframework.core.CoroutinesUtils://getSuspendedFunctionArgs$[123:16,128:1]",6,1,0,2,0
"org.springframework.core.CoroutinesUtils://asFlux$[130:16,132:1]",3,1,0,1,0
"org.springframework.core.AliasRegistry://registerAlias$[35:1,35:46]",1,1,0,2,0
"org.springframework.core.AliasRegistry://removeAlias$[42:1,42:31]",1,1,0,1,0
"org.springframework.core.AliasRegistry://isAlias$[50:1,50:29]",1,1,0,1,0
"org.springframework.core.AliasRegistry://getAliases$[57:1,57:33]",1,1,0,1,0
"org.springframework.core.task.SimpleAsyncTaskExecutor://SimpleAsyncTaskExecutor.constructor$[79:8,81:1]",3,1,0,0,0
"org.springframework.core.task.SimpleAsyncTaskExecutor://SimpleAsyncTaskExecutor.constructor$[87:8,89:1]",3,1,0,1,0
"org.springframework.core.task.SimpleAsyncTaskExecutor://SimpleAsyncTaskExecutor.constructor$[95:8,97:1]",3,1,0,1,0
"org.springframework.core.task.SimpleAsyncTaskExecutor://setThreadFactory$[108:8,110:1]",3,1,0,1,0
"org.springframework.core.task.SimpleAsyncTaskExecutor://getThreadFactory$[116:14,118:1]",3,1,0,0,0
"org.springframework.core.task.SimpleAsyncTaskExecutor://setTaskDecorator$[135:14,137:1]",3,1,0,1,0
"org.springframework.core.task.SimpleAsyncTaskExecutor://setConcurrencyLimit$[149:8,151:1]",3,1,0,1,0
"org.springframework.core.task.SimpleAsyncTaskExecutor://getConcurrencyLimit$[156:14,158:1]",3,1,0,0,0
"org.springframework.core.task.SimpleAsyncTaskExecutor://isThrottleActive$[166:14,168:1]",3,1,0,0,0
"org.springframework.core.task.SimpleAsyncTaskExecutor://execute$[178:8,180:1]",3,1,0,1,0
"org.springframework.core.task.SimpleAsyncTaskExecutor://execute$[193:8,203:1]",11,5,4,2,0
"org.springframework.core.task.SimpleAsyncTaskExecutor://submit$[207:8,211:1]",5,1,0,1,0
"org.springframework.core.task.SimpleAsyncTaskExecutor://submit$[215:12,219:1]",5,1,0,1,0
"org.springframework.core.task.SimpleAsyncTaskExecutor://submitListenable$[223:8,227:1]",5,1,0,1,0
"org.springframework.core.task.SimpleAsyncTaskExecutor://submitListenable$[231:12,235:1]",5,1,0,1,0
"org.springframework.core.task.SimpleAsyncTaskExecutor://doExecute$[245:11,248:1]",4,2,1,1,0
"org.springframework.core.serializer.support.SerializationDelegate://SerializationDelegate.constructor$[50:8,53:1]",4,1,0,1,0
"org.springframework.core.serializer.support.SerializationDelegate://SerializationDelegate.constructor$[60:8,65:1]",6,1,0,2,0
"org.springframework.core.serializer.support.SerializationDelegate://serialize$[69:8,71:1]",3,1,0,2,0
"org.springframework.core.serializer.support.SerializationDelegate://deserialize$[74:8,76:1]",3,1,0,1,0
"org.springframework.core.io.AbstractFileResolvingResource://exists$[48:8,89:1]",35,11,16,0,0
"org.springframework.core.io.AbstractFileResolvingResource://isReadable$[92:8,99:1]",8,2,1,0,0
"org.springframework.core.io.AbstractFileResolvingResource://checkReadable$[101:1,147:1]",40,13,18,1,0
"org.springframework.core.io.AbstractFileResolvingResource://isFile$[150:8,161:1]",12,3,2,0,0
"org.springframework.core.io.AbstractFileResolvingResource://getFile$[169:8,175:1]",7,2,1,0,0
"org.springframework.core.io.AbstractFileResolvingResource://getFileForLastModifiedCheck$[182:11,194:1]",13,4,4,0,0
"org.springframework.core.io.AbstractFileResolvingResource://isFile$[201:11,211:1]",11,3,2,1,0
"org.springframework.core.io.AbstractFileResolvingResource://getFile$[218:11,223:1]",6,2,1,1,0
"org.springframework.core.io.AbstractFileResolvingResource://readableChannel$[232:8,241:1]",8,2,1,0,0
"org.springframework.core.io.AbstractFileResolvingResource://contentLength$[244:8,265:1]",20,6,7,0,0
"org.springframework.core.io.AbstractFileResolvingResource://lastModified$[268:8,297:1]",27,10,10,0,0
"org.springframework.core.io.AbstractFileResolvingResource://customizeConnection$[307:11,312:1]",6,2,1,1,0
"org.springframework.core.io.AbstractFileResolvingResource://customizeConnection$[320:11,321:1]",2,1,0,1,0
"org.springframework.core.codec.ByteArrayEncoder://ByteArrayEncoder.constructor$[39:8,41:1]",3,1,0,0,0
"org.springframework.core.codec.ByteArrayEncoder://canEncode$[45:8,48:1]",4,1,0,2,0
"org.springframework.core.codec.ByteArrayEncoder://encode$[51:8,58:1]",5,1,0,5,2
"org.springframework.core.codec.ByteArrayEncoder://encodeValue$[61:8,70:1]",9,3,2,5,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://writeInt$[24:8,24:93]",1,1,0,4,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://writeChar$[26:8,26:97]",1,1,0,4,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://writeByte$[28:8,28:97]",1,1,0,4,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://writeBoolean$[30:8,30:109]",1,1,0,4,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://writeShort$[32:8,32:101]",1,1,0,4,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://writeFloat$[34:8,34:101]",1,1,0,4,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://writeDouble$[36:8,36:105]",1,1,0,4,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://writeLong$[38:8,38:97]",1,1,0,4,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://writeObject$[40:8,40:105]",1,1,0,4,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://readInt$[43:8,43:78]",1,1,0,3,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://readChar$[45:8,45:81]",1,1,0,3,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://readByte$[47:8,47:81]",1,1,0,3,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://readBoolean$[49:8,49:90]",1,1,0,3,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://readShort$[51:8,51:84]",1,1,0,3,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://readFloat$[53:8,53:84]",1,1,0,3,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://readDouble$[55:8,55:87]",1,1,0,3,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://readLong$[57:8,57:81]",1,1,0,3,0
"org.springframework.cglib.transform.impl.AbstractInterceptFieldCallback://readObject$[59:8,59:87]",1,1,0,3,0
"org.springframework.core.LocalVariableTableParameterNameDiscoverer://getParameterNames$[82:8,85:1]",4,1,0,1,0
"org.springframework.core.LocalVariableTableParameterNameDiscoverer://getParameterNames$[89:8,91:1]",3,1,0,1,0
"org.springframework.core.LocalVariableTableParameterNameDiscoverer://doGetParameterNames$[94:9,98:1]",5,2,1,1,0
"org.springframework.core.LocalVariableTableParameterNameDiscoverer://inspectClass$[105:9,150:1]",41,9,11,1,0
"org.springframework.asm.CurrentFrame://CurrentFrame.constructor$[39:2,41:2]",3,1,0,1,0
"org.springframework.asm.CurrentFrame://execute$[49:2,55:2]",7,1,0,4,0
"org.springframework.core.io.support.SpringFactoriesLoader://SpringFactoriesLoader.constructor$[119:11,122:1]",4,1,0,2,0
"org.springframework.core.io.support.SpringFactoriesLoader://load$[141:12,143:1]",3,1,0,1,0
"org.springframework.core.io.support.SpringFactoriesLoader://load$[159:12,161:1]",3,1,0,2,0
"org.springframework.core.io.support.SpringFactoriesLoader://load$[177:12,179:1]",3,1,0,2,0
"org.springframework.core.io.support.SpringFactoriesLoader://load$[197:12,213:1]",16,4,4,3,0
"org.springframework.core.io.support.SpringFactoriesLoader://loadFactoryNames$[215:9,217:1]",3,1,0,1,0
"org.springframework.core.io.support.SpringFactoriesLoader://instantiateFactory$[220:15,234:1]",14,2,1,4,2
"org.springframework.core.io.support.SpringFactoriesLoader://loadFactories$[253:19,255:1]",3,1,0,2,0
"org.springframework.core.io.support.SpringFactoriesLoader://loadFactoryNames$[272:15,274:1]",3,1,0,2,0
"org.springframework.core.io.support.SpringFactoriesLoader://forDefaultResourceLocation$[284:15,286:1]",3,1,0,0,0
"org.springframework.core.io.support.SpringFactoriesLoader://forDefaultResourceLocation$[298:15,300:1]",3,1,0,1,0
"org.springframework.core.io.support.SpringFactoriesLoader://forResourceLocation$[311:15,313:1]",3,1,0,1,0
"org.springframework.core.io.support.SpringFactoriesLoader://forResourceLocation$[326:15,334:1]",9,2,1,2,3
"org.springframework.core.io.support.SpringFactoriesLoader://loadFactoriesResource$[336:18,355:1]",17,3,2,2,5
"org.springframework.core.io.support.SpringFactoriesLoader://toDistinctUnmodifiableList$[357:16,359:1]",3,1,0,2,0
"org.springframework.aot.nativex.FileNativeConfigurationWriter://FileNativeConfigurationWriter.constructor$[47:8,49:1]",3,1,0,1,0
"org.springframework.aot.nativex.FileNativeConfigurationWriter://FileNativeConfigurationWriter.constructor$[51:8,58:1]",8,5,4,3,0
"org.springframework.aot.nativex.FileNativeConfigurationWriter://writeTo$[61:11,71:1]",11,2,1,2,0
"org.springframework.aot.nativex.FileNativeConfigurationWriter://createIfNecessary$[73:9,82:1]",10,3,2,1,0
"org.springframework.aot.nativex.FileNativeConfigurationWriter://createJsonWriter$[84:9,86:1]",3,1,0,1,0
"org.springframework.core.annotation.ValueExtractor://extract$[41:1,41:58]",1,1,0,2,0
"org.springframework.util.concurrent.DelegatingCompletableFuture://DelegatingCompletableFuture.constructor$[37:8,40:1]",4,1,0,1,0
"org.springframework.util.concurrent.DelegatingCompletableFuture://cancel$[44:8,48:1]",5,1,0,1,0
"org.springframework.aot.hint.JdkProxyHint://JdkProxyHint.constructor$[42:9,45:1]",4,1,0,1,0
"org.springframework.aot.hint.JdkProxyHint://of$[52:15,54:1]",3,1,0,1,0
"org.springframework.aot.hint.JdkProxyHint://of$[61:15,63:1]",3,1,0,1,0
"org.springframework.aot.hint.JdkProxyHint://getProxiedInterfaces$[69:8,71:1]",3,1,0,0,0
"org.springframework.aot.hint.JdkProxyHint://getReachableType$[75:8,77:1]",3,1,0,0,0
"org.springframework.aot.hint.JdkProxyHint://equals$[80:8,90:1]",11,5,4,1,0
"org.springframework.aot.hint.JdkProxyHint://hashCode$[93:8,95:1]",3,1,0,0,0
"org.springframework.cglib.util.ParallelSorter://ParallelSorter.constructor$[56:14,57:4]",2,1,0,0,0
"org.springframework.cglib.util.ParallelSorter://newInstance$[59:20,59:63]",1,1,0,1,0
"org.springframework.cglib.util.ParallelSorter://create$[69:18,73:4]",5,1,0,1,0
"org.springframework.cglib.util.ParallelSorter://len$[75:12,77:4]",3,1,0,0,0
"org.springframework.cglib.util.ParallelSorter://quickSort$[83:11,85:4]",3,1,0,1,0
"org.springframework.cglib.util.ParallelSorter://quickSort$[93:11,95:4]",3,1,0,3,0
"org.springframework.cglib.util.ParallelSorter://quickSort$[102:11,104:4]",3,1,0,2,0
"org.springframework.cglib.util.ParallelSorter://quickSort$[113:11,116:4]",4,1,0,4,0
"org.springframework.cglib.util.ParallelSorter://mergeSort$[121:11,123:4]",3,1,0,1,0
"org.springframework.cglib.util.ParallelSorter://mergeSort$[131:11,133:4]",3,1,0,3,0
"org.springframework.cglib.util.ParallelSorter://mergeSort$[141:11,143:4]",3,1,0,2,0
"org.springframework.cglib.util.ParallelSorter://mergeSort$[152:11,155:4]",4,1,0,4,0
"org.springframework.cglib.util.ParallelSorter://chooseComparer$[157:12,177:4]",21,9,8,2,0
"org.springframework.cglib.util.ParallelSorter://compare$[180:14,182:4]",3,1,0,2,0
"org.springframework.core.io.buffer.CloseableDataBuffer://close$[33:1,33:13]",1,1,0,0,0
"org.springframework.cglib.transform.AbstractClassLoader://AbstractClassLoader.initializer$[33:4,35:5]",3,1,0,0,0
"org.springframework.cglib.transform.AbstractClassLoader://AbstractClassLoader.constructor$[37:14,41:4]",5,1,0,3,0
"org.springframework.cglib.transform.AbstractClassLoader://loadClass$[44:8,95:4]",38,8,8,1,0
"org.springframework.cglib.transform.AbstractClassLoader://getGenerator$[97:14,99:4]",3,1,0,1,0
"org.springframework.cglib.transform.AbstractClassLoader://getFlags$[101:14,103:4]",3,1,0,0,0
"org.springframework.cglib.transform.AbstractClassLoader://attributes$[105:14,107:4]",3,1,0,0,0
